extractor,gpt_model,experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,object_num,basket_id,referring_expression,previous_referring_expression,re_words,relative_lexical_overlap,jaccard_lexical_overlap
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,2,9,images/012.png,"the wide, low rectangular basket with a light tan rim/handle but a distinctly green/teal woven lower half on the front panel, plus a braided/zigzag decorative band along the top front edge; that teal-bottom rectangle; the teal-front rectangle with the light tan rim/handle","a wide rectangular basket with one handle; the bottom half is distinctly green/teal woven (two-tone), while the rim and handle are light natural brown; a decorative braided/zigzag band along the top front edge; the wide, low rectangular one where the teal/green weave covers most of the front panel, with a light tan rim/handle and that braided trim along the top front",48,0.8333333333333334,0.5405405405405406
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,2,10,images/065.png,"a deep round tub basket with TWO thick ear-like side handles (no arch over the top); The weave is diagonal/chevron around the body, medium-brown overall; the one with two THICK ear-like side handles and a clearly diagonal/chevron weave","a deep round tub basket (open top) with TWO chunky side handles that stick up like little ears; The weave looks diagonal/chevron; there’s a darker band near the bottom; No big arch handle over the top; the deep round tub with TWO thick ear-like side handles, a diagonal/chevron weave, and a darker band around the lower part/base (no over-the-top arch handle)",43,0.7906976744186046,0.44155844155844154
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,2,11,images/009.png,"the small shallow OVAL/boat-shaped basket that’s mostly pale/whitish, with a darker brown rim, and little reddish-brown wrap/bindings where the arched handle attaches to the sides; that pale two-tone one; mostly pale/whitish and shallow, with the reddish wraps at the handle joints",a small shallow oval/boat-shaped basket with one arched handle; The weave is two-tone: a lighter (almost pale/white) body with a darker brown rim/inner edge; the handle has little reddish-brown wrap/binding where it meets the sides; mostly pale/whitish overall and quite shallow/boat-shaped; with a darker brown rim and those small reddish-brown wraps where the handle meets the sides,49,0.7755102040816326,0.4810126582278481
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,2,12,images/017.png,"a medium-brown oval/rounded-rectangle basket with ONE arched handle and a very noticeable scooped/dipped front rim (front edge lower than the back, like a smile); The sides are open slatted/lattice with vertical ribs—no lid and not two-tone","a medium-brown handled basket with an oval/rounded-rectangle shape and a distinctive dipped/scooped front rim; the front edge is lower like a smile; one normal arched handle and a more open slatted/lattice weave; no lid, not two-tone",43,0.7674418604651163,0.6346153846153846
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,1,images/012.png,"the wide low rectangular basket with a light tan rim/handle but a distinctly green/teal woven front panel (covers most of the front), a braided/zigzag decorative trim along the top front edge, teal/green weave covers most of the front panel","the wide, low rectangular basket with a light tan rim/handle but a distinctly green/teal woven lower half on the front panel, plus a braided/zigzag decorative band along the top front edge; that teal-bottom rectangle; the teal-front rectangle with the light tan rim/handle",43,0.7441860465116279,0.5423728813559322
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,2,images/009.png,"the small shallow OVAL/boat-shaped basket that’s mostly pale/whitish, with a darker brown rim, and little reddish-brown wrap/bindings where the arched handle attaches to the sides, mostly pale overall with the reddish handle wraps (not a bold mid-band)","the small shallow OVAL/boat-shaped basket that’s mostly pale/whitish, with a darker brown rim, and little reddish-brown wrap/bindings where the arched handle attaches to the sides; that pale two-tone one; mostly pale/whitish and shallow, with the reddish wraps at the handle joints",44,0.8636363636363636,0.6909090909090909
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,3,images/033.png,"the round lidded basket viewed from above with a CAT FACE on the lid (eyes + whiskers/nose), pale tan, sitting on little feet, the pale tan, top-down round lidded one with the cat face and little feet","the round, lidded wicker basket seen from above with a CAT FACE on the lid (eyes + whiskers/nose), pale tan, sitting on little feet; the cat-face lid and it sits on little feet",38,0.7368421052631579,0.6363636363636364
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,4,images/076.png,"the novelty animal-shaped wicker basket (mouse/rodent) in SIDE profile, with a pointed snout sticking out to the RIGHT, a bead-like eye, and a handle running along its back/top, snout points to the RIGHT and it’s the only animal-shaped one","the novelty animal-shaped wicker basket (mouse/rodent) shown in SIDE profile, with a pointed snout sticking out to the RIGHT, a bead-like eye near the snout, and a handle running along its back/top; the side-on mouse, not the top-down cat-face",45,0.7777777777777778,0.625
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,5,images/017.png,"the medium-brown oval basket with ONE arched handle and a very obvious scooped/dipped front rim (front edge lower than the back, like a smile), The sides are open slatted/lattice with vertical ribs—no lid, clear U-shaped dipped/smiley front rim","a medium-brown oval/rounded-rectangle basket with ONE arched handle and a very noticeable scooped/dipped front rim (front edge lower than the back, like a smile); The sides are open slatted/lattice with vertical ribs—no lid and not two-tone",44,0.7954545454545454,0.6730769230769231
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,6,images/037.png,"a tall straight-sided CYLINDRICAL hamper basket, medium-brown, open at the top, with TWO small ear-like loop handles right near the rim (no big arch handle over the top), the handles are small loops right at the rim (not the thick ear-handles)","a tall, straight-sided cylindrical hamper basket, medium-brown, open at the top, with TWO small ear-like loop handles right near the rim (no big arch handle over the top)",45,0.6888888888888889,0.6888888888888889
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,7,images/001.png,"the rounded bucket/cauldron-shaped brown basket with ONE big arched handle that’s very dark—almost black—plus a thicker banded rim around the top, the rounded cauldron/bucket shape and the single arch handle is distinctly darker (almost black) than the brown body, with a thicker banded rim at the top","the rounded bucket-shaped brown wicker basket with ONE big arch handle that’s very dark/almost black, plus a thicker banded rim near the top; the dark-handle bucket",53,0.5094339622641509,0.48214285714285715
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,8,images/040.png,"the squat oval basket that’s very dark charcoal/blackish overall, with one arched handle, and just a few pale/light horizontal bands right near the bottom/base (the rest is almost entirely dark), almost all dark except the few pale bands at the very bottom","the squat oval basket that’s very dark charcoal/blackish overall, with a single arched handle, and a few pale/light horizontal bands right near the bottom/base; pale stripes are only down at the base; the rest is almost entirely dark",46,0.7608695652173914,0.660377358490566
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,9,images/022.png,"the squat, boxy rectangular honey-brown basket with a VERY thick twisted/rope-style arched handle, and a chunky square/checkered weave pattern on the front face, handle is the very thick twisted rope style",the squat rectangular/boxy honey-brown basket with a VERY thick twisted-rope-looking arched handle; The front has a chunky square/checkered weave pattern; the one with the extra-thick twisted rope handle and the chunky square/checker weave on the front,35,0.8571428571428571,0.625
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,10,images/065.png,"the deep round tub basket with TWO thick ear-like side handles (no arch handle over the top), The weave on the body is clearly diagonal/chevron, medium-brown overall, mostly uniform medium-brown, but you can see a slightly darker tone toward the lower area because of the denser weave, the deep round tub shape with TWO thick ear-like side handles and the diagonal/chevron weave (no big arch handle over the top)","a deep round tub basket with TWO thick ear-like side handles (no arch over the top); The weave is diagonal/chevron around the body, medium-brown overall; the one with two THICK ear-like side handles and a clearly diagonal/chevron weave",75,0.5333333333333333,0.5128205128205128
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,11,images/019.png,"the very shallow ROUND tray basket (flat dish) with a clear spiral/coiled pattern in the base and one long arched bail handle that attaches on opposite sides, Pale straw-tan overall, no lid, the pale straw-tan, very FLAT round spiral tray with a bail handle",a very shallow ROUND tray basket (flat dish) with a clear spiral/coiled base pattern and one long arched bail handle attaching on opposite sides; pale straw-tan; the flattest round tray with a spiral base and a bail handle,47,0.723404255319149,0.6415094339622641
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,3,12,images/015.png,the light-tan rectangular PICNIC basket with a tall central upright handle and a hinged lid that’s clearly OPEN and flipped/propped to the RIGHT,"the light-tan rectangular picnic basket with a hinged lid that’s visibly OPEN and flipped/propped to the RIGHT, plus a tall upright handle in the middle; that open-lid boxy one; lid is clearly open and flipped to the right",26,0.9615384615384616,0.5813953488372093
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,4,1,images/019.png,the very shallow ROUND tray basket (flat dish) with a clear spiral/coiled pattern in the base and a single arched bail handle attaching on opposite sides; pale straw-tan overall; the flattest round spiral tray with a bail handle,"the very shallow ROUND tray basket (flat dish) with a clear spiral/coiled pattern in the base and one long arched bail handle that attaches on opposite sides, Pale straw-tan overall, no lid, the pale straw-tan, very FLAT round spiral tray with a bail handle",40,0.9,0.7058823529411765
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,4,2,images/022.png,"the squat, boxy rectangular honey-brown basket with an EXTRA-thick twisted/rope-style arched handle and a chunky square/checkered weave on the front; the one with the very thick twisted-rope handle and chunky checker/square weave front","the squat, boxy rectangular honey-brown basket with a VERY thick twisted/rope-style arched handle, and a chunky square/checkered weave pattern on the front face, handle is the very thick twisted rope style",40,0.725,0.6304347826086957
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,4,3,images/076.png,"the novelty animal-shaped wicker basket (mouse/rodent) in SIDE profile, with a pointed snout sticking out to the RIGHT, a bead-like eye near the snout, and a handle running along its back/top; the smooth side-on mouse body (not the round lidded cat-face)","the novelty animal-shaped wicker basket (mouse/rodent) in SIDE profile, with a pointed snout sticking out to the RIGHT, a bead-like eye, and a handle running along its back/top, snout points to the RIGHT and it’s the only animal-shaped one",47,0.7446808510638298,0.6140350877192983
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_4,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_4/gpt5.2-acl-cross-round_143142_4_data.json,4,4,images/012.png,"the wide, low RECTANGULAR basket with a light tan rim/handle but a distinctly green/teal woven front panel, plus a braided/zigzag decorative trim along the top front edge; teal/green panel covers most of the front face","the wide low rectangular basket with a light tan rim/handle but a distinctly green/teal woven front panel (covers most of the front), a braided/zigzag decorative trim along the top front edge, teal/green weave covers most of the front panel",39,0.9487179487179487,0.8222222222222222
