experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,round,object_num,basket_id,left_extractor,left_gpt_model,right_extractor,right_gpt_model,left_re_words,right_re_words,word_count_delta_right_minus_left,multiset_jaccard,left_referring_expression,right_referring_expression
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,1,images/076.png,deterministic,,gpt,gpt-5.5,82,62,-20,0.7560975609756098,"the light-tan wicker basket shaped like a duck/bird—big rounded body with a head sticking out on the right, a little eye on the head, and a curved handle/strap over its back. Let me know when you’ve got it. the side-profile duck/bird with the head sticking out to the RIGHT and a strap/handle over its back. Not the round face-on cat basket (that one has a full face and little feet). ) Confirm when placed.","the light-tan wicker basket shaped like a duck/bird—big rounded body with a head sticking out on the right, a little eye on the head, and a curved handle/strap over its back; the side-profile duck/bird with the head sticking out to the RIGHT and a strap/handle over its back; Not the round face-on cat basket"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,10,images/019.png,deterministic,,gpt,gpt-5.5,57,46,-11,0.8070175438596491,"a very shallow, round tray-like basket with a clear spiral-coil pattern on the base, plus one thin arched handle over it (attached on two sides). It’s light tan with a slightly reddish/brown rim accent. Confirm when you find it. the flat, shallow spiral tray with one thin arch handle (not a deeper bowl).","a very shallow, round tray-like basket with a clear spiral-coil pattern on the base, plus one thin arched handle over it (attached on two sides); light tan with a slightly reddish/brown rim accent; the flat, shallow spiral tray with one thin arch handle"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,11,images/065.png,deterministic,,gpt,gpt-5.5,68,56,-12,0.8235294117647058,"a deep round tub-shaped basket with NO big arching handle; instead it has two short ear-like side handles at the rim. The weave is a diagonal chevron/herringbone pattern in tan-brown. Confirm when you’ve got it. the deep round tub with the diagonal chevron/herringbone weave and two small ear-like side handles at the rim, with no big handle arching over the top.","a deep round tub-shaped basket with NO big arching handle; two short ear-like side handles at the rim; a diagonal chevron/herringbone pattern in tan-brown; the deep round tub with the diagonal chevron/herringbone weave and two small ear-like side handles at the rim, with no big handle arching over the top"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,12,images/017.png,deterministic,,gpt,gpt-5.5,48,40,-8,0.8333333333333334,an open-top light warm-brown basket with a single thick arched handle. The key detail is the rim is asymmetric—one side dips down in a V/notch under the handle (like a little pour spout). No lid. Confirm when you spot the notched-rim handled basket.,an open-top light warm-brown basket with a single thick arched handle; the rim is asymmetric—one side dips down in a V/notch under the handle (like a little pour spout); No lid; the notched-rim handled basket
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,2,images/001.png,deterministic,,gpt,gpt-5.5,41,36,-5,0.8780487804878049,"a medium-brown, bucket-shaped woven basket with a very dark (almost black) thick wooden U-shaped handle arching over the top; the body is rounded and deep like a pail with a darker rim band. Confirm when you spot it.","a medium-brown, bucket-shaped woven basket with a very dark (almost black) thick wooden U-shaped handle arching over the top; the body is rounded and deep like a pail with a darker rim band"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,3,images/015.png,deterministic,,gpt,gpt-5.5,44,32,-12,0.7272727272727273,"a tan rectangular picnic basket with a tall upright handle in the center, and a hinged lid that’s visibly OPEN and sticking up on the right side. Kind of boxy with vertical wicker ribs. Let me know when you’ve got that one.",a tan rectangular picnic basket with a tall upright handle in the center; a hinged lid that’s visibly OPEN and sticking up on the right side; boxy with vertical wicker ribs
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,4,images/009.png,deterministic,,gpt,gpt-5.5,76,55,-21,0.7236842105263158,"a small oval, canoe-shaped wicker basket (light tan/cream) with a single arched handle that has pale wrap/tape bands near the top; it looks more like a little boat than a box. Confirm when you’ve placed it. the very shallow, boat/canoe-shaped oval with the single arched handle that has those pale/white wrap bands near the top. (Not the flat spiral tray with a handle, and not the boxier handled baskets.)","a small oval, canoe-shaped wicker basket (light tan/cream) with a single arched handle that has pale wrap/tape bands near the top; looks more like a little boat than a box; the very shallow, boat/canoe-shaped oval with the single arched handle that has those pale/white wrap bands near the top"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,5,images/022.png,deterministic,,gpt,gpt-5.5,34,28,-6,0.8235294117647058,a squat rectangular brown basket with a flat base and a chunky twisted-rope/cord-looking handle arching over it; the sides have a chunky checker/waffle weave. Confirm when you find that one.,a squat rectangular brown basket with a flat base and a chunky twisted-rope/cord-looking handle arching over it; the sides have a chunky checker/waffle weave
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,6,images/033.png,deterministic,,gpt,gpt-5.5,44,34,-10,0.7727272727272727,"the round, lidded light-tan basket that looks like a cat face from the front—stitched whiskers/nose and two little feet at the bottom. (Different from the side-profile duck in the face-on cat with whiskers and little feet (not the duck).","the round, lidded light-tan basket that looks like a cat face from the front—stitched whiskers/nose and two little feet at the bottom; the face-on cat with whiskers and little feet"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,7,images/012.png,deterministic,,gpt,gpt-5.5,55,44,-11,0.8,"a rectangular basket with a single arched handle, but the key is the TWO-TONE color—green/teal weaving on the lower part and orange-brown rim/handle with a braided band near the top edge. Confirm when you’ve got it. definitely the two-tone green/teal bottom with orange-brown rim and handle.",a rectangular basket with a single arched handle; the TWO-TONE color—green/teal weaving on the lower part and orange-brown rim/handle with a braided band near the top edge; the two-tone green/teal bottom with orange-brown rim and handle
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,8,images/040.png,deterministic,,gpt,gpt-5.5,54,47,-7,0.8703703703703703,"an oval basket with a single arch handle, but it’s the darkest one—gray/black woven body with lighter whitish strands, plus a lighter tan rim band near the top. Confirm when you spot that dark mixed-color handled basket. the darkest gray/black mixed-weave handled one with a lighter tan rim.","an oval basket with a single arch handle; the darkest one—gray/black woven body with lighter whitish strands, plus a lighter tan rim band near the top; that dark mixed-color handled basket; the darkest gray/black mixed-weave handled one with a lighter tan rim"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,1,9,images/037.png,deterministic,,gpt,gpt-5.5,40,34,-6,0.85,"a tall, straight-sided cylindrical “barrel” basket in medium brown, with TWO small loop handles right near the top rim (no big arching handle). Confirm when you’ve placed it. the open-top tall cylinder with two small loop handles.","a tall, straight-sided cylindrical “barrel” basket in medium brown, with TWO small loop handles right near the top rim; no big arching handle; the open-top tall cylinder with two small loop handles"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,2,1,images/015.png,deterministic,,gpt,gpt-5.5,55,39,-16,0.7090909090909091,"(top-left): the tan rectangular picnic basket with a tall upright handle in the center, and the hinged lid is OPEN—flipped up and sticking out on the right side. Let me know when you’ve placed that exact open-lid boxy one. ’s lid is clearly flipped OPEN and sticking up on the right.","the tan rectangular picnic basket with a tall upright handle in the center, and the hinged lid is OPEN—flipped up and sticking out on the right side; lid is clearly flipped OPEN and sticking up on the right"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,2,10,images/065.png,deterministic,,gpt,gpt-5.5,56,49,-7,0.875,"a deep round tub-shaped basket with NO big arching handle; instead it has two short ear-like side handles on the rim, and the weave is a diagonal chevron/herringbone pattern in tan-brown. Confirm when you’ve placed that one. the deep chevron-weave tub with two little side ‘ears’ and no big handle.","a deep round tub-shaped basket with NO big arching handle; instead it has two short ear-like side handles on the rim, and the weave is a diagonal chevron/herringbone pattern in tan-brown; the deep chevron-weave tub with two little side ‘ears’ and no big handle"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,2,11,images/009.png,deterministic,,gpt,gpt-5.5,53,47,-6,0.8867924528301887,the small shallow oval ‘canoe/boat’ basket in light tan/cream with ONE arched handle that has pale/white wrap bands near the top of the handle. Please confirm when you’ve placed the shallow boat-shaped one. the very shallow boat/canoe shape with the pale/white wrap bands on the handle.,the small shallow oval ‘canoe/boat’ basket in light tan/cream with ONE arched handle that has pale/white wrap bands near the top of the handle; the shallow boat-shaped one; the very shallow boat/canoe shape with the pale/white wrap bands on the handle
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,2,12,images/017.png,deterministic,,gpt,gpt-5.5,38,33,-5,0.868421052631579,the open-top warm-brown basket with ONE thick arched handle and a distinctive V-shaped dip/notch in the rim on one side (like a little pour spout). Confirm when you’ve got the notched-rim one.,the open-top warm-brown basket with ONE thick arched handle and a distinctive V-shaped dip/notch in the rim on one side (like a little pour spout); the notched-rim one
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,2,2,images/037.png,deterministic,,gpt,gpt-5.5,37,34,-3,0.918918918918919,the tall straight-sided cylindrical “barrel” basket in medium brown with TWO small loop handles right at the top rim (no big arching handle). Confirm when placed. the open-top tall cylinder with two small loop handles.,the tall straight-sided cylindrical “barrel” basket in medium brown with TWO small loop handles right at the top rim (no big arching handle); the open-top tall cylinder with two small loop handles
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,2,3,images/001.png,deterministic,,gpt,gpt-5.5,50,42,-8,0.84,"the deep rounded pail/bucket-shaped brown basket with ONE very thick dark (almost black) wooden U-shaped handle arching over the top, and a darker band around the rim. Let me know when you’ve got that exact dark-handle pail. has that really dark, thick wooden U-handle.","the deep rounded pail/bucket-shaped brown basket with ONE very thick dark (almost black) wooden U-shaped handle arching over the top, and a darker band around the rim; that exact dark-handle pail; that really dark, thick wooden U-handle"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,2,4,images/022.png,deterministic,,gpt,gpt-5.5,46,36,-10,0.782608695652174,"a squat rectangular brown basket with a chunky checker/waffle weave, and a very thick twisted rope-like handle arching over it (looks like braided cord). Confirm when you find it. ’s handle should look like a thick twisted/braided cord (not a flat wicker strip).","a squat rectangular brown basket with a chunky checker/waffle weave, and a very thick twisted rope-like handle arching over it (looks like braided cord); a thick twisted/braided cord (not a flat wicker strip)"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,2,5,images/040.png,deterministic,,gpt,gpt-5.5,50,44,-6,0.88,"the darkest handled basket—an oval basket with a single arched handle and a dark gray/black mixed weave body (with some lighter whitish strands), plus a lighter tan rim band near the top. Confirm when you’ve placed that dark mixed-color one. has that lighter tan rim band.","the darkest handled basket—an oval basket with a single arched handle and a dark gray/black mixed weave body (with some lighter whitish strands), plus a lighter tan rim band near the top; that dark mixed-color one; that lighter tan rim band"
ACL,gpt5.2-acl-emnlp,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-emnlp_160133_2,2,6,images/076.png,deterministic,,gpt,gpt-5.5,52,47,-5,0.9038461538461539,the light-tan wicker basket shaped like a duck/bird in side profile—rounded body with a head sticking out on the RIGHT (visible little eye) and a strap/handle over its back. Confirm when you’ve got the duck (not the face-on cat). the duck (head protruding to the right).,the light-tan wicker basket shaped like a duck/bird in side profile—rounded body with a head sticking out on the RIGHT (visible little eye) and a strap/handle over its back; the duck (not the face-on cat); the duck (head protruding to the right)
